Order Number,Order Time,用户ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1595622048,7/24/2020 13:22,53885718793,7/28/2020,,已送达,43.62,信用卡支付,,,,,1.45,57.06,,,ios,2.3.1,,,0,9.99,到家,NY,2
1595644989,7/24/2020 13:22,58464621760,7/26/2020,,已送达,249.95,信用卡支付,,,,,0,261.44,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596632121,7/24/2020 13:23,5402408661,7/26/2020,,已送达,57.93,余额支付,,,,,1.45,61.83,5.1,,ios,2.3.1,1.5,,0,0,自提,DC,2
1600267353,7/24/2020 13:25,59934768059,7/28/2020,,已送达,80.87,信用卡支付,,,,,3.27,85.64,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1598782260,7/24/2020 13:25,54620315583,7/26/2020,,已送达,70.4,PayPal,,,,,0,65.8,10.97,,ios,2.3.1,1.5,,5,0,自提,Boston,0
1598404751,7/24/2020 13:29,5618126673,7/31/2020,,备货中,132.99,余额支付,,,,,3.91,133.4,5.09,,ios,2.3.1,1.5,,5,0,自提,NY,0
1599411198,7/24/2020 13:30,52592941983,7/26/2020,,已送达,50.35,信用卡支付,,,,,0,53.15,,,android,2.3.1,1.5,,0,0,自提,NY,2
1605277667,7/24/2020 13:30,5246467615,7/26/2020,,已送达,136.74,信用卡支付,,,,,0.18,148.41,,,pc下单,,1.5,,0,9.99,到家,NY,0
1595835005,7/24/2020 13:30,52324045226,7/26/2020,,已送达,70.36,余额支付,,,,,1.76,73.62,4.29,,android,2.3.1,1.5,,0,0,自提,DC,0
1597659473,7/24/2020 13:31,54880347599,7/26/2020,,已送达,147.68,信用卡支付,,,,,3.87,153.05,5.09,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597124021,7/24/2020 13:32,57861785449,7/26/2020,,已送达,157.68,余额支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,0,164.17,10.58,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1603161191,7/24/2020 13:33,55160958806,7/28/2020,,已送达,87.46,支付宝/微信,,,,,0,90.46,,,android,2.3.1,1.5,1.5,0,0,到家,NY,0
1604712509,7/24/2020 13:35,57391433887,7/28/2020,,已送达,108.36,信用卡支付,,,,,0,109.86,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598911136,7/24/2020 13:36,56291789275,7/28/2020,,已送达,168.43,PayPal,,,,,0,179.92,3.19,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1596426918,7/24/2020 13:36,53031716658,7/31/2020,,备货中,172.88,余额支付,,,,,0,182.97,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601468838,7/24/2020 13:37,58661788355,7/26/2020,,已送达,50.29,信用卡支付,,,,,0,53.79,,,ios,2.3.1,1.5,,0,0,自提,Boston,2
1603015592,7/24/2020 13:40,57461735188,7/29/2020,,备货中,112.8,信用卡支付,,,,,0,114.3,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1604204410,7/24/2020 13:40,55357123650,7/26/2020,,已送达,86.02,信用卡支付,,,,,0,97.51,6.79,,pc下单,,1.5,,0,9.99,到家,Boston,0
1603773729,7/24/2020 13:41,56077358599,7/31/2020,,备货中,59.99,PayPal,,,,,0.6,62.09,,,pc下单,,1.5,,0,0,自提,NY,0
1602954168,7/24/2020 13:42,54157135717,7/26/2020,,已送达,29.95,信用卡支付,,,,,0.75,34.2,,,ios,2.3.1,1.5,,0,0,自提,DC,2
1602712733,7/24/2020 13:44,5419173890,7/26/2020,,已送达,81.53,信用卡支付,,,,,0,90.02,3.29,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1599716803,7/24/2020 13:52,58964658809,7/26/2020,,已送达,75.27,信用卡支付,,,,,2.73,79.5,3.49,,pc下单,,1.5,,0,0,到家,NY,0
1597296384,7/24/2020 13:52,59371740787,7/26/2020,,已送达,72.47,信用卡支付,,,,,0,83.96,8.99,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1600255408,7/24/2020 13:53,54043466624,7/26/2020,,已送达,99.82,信用卡支付,,,,,1.67,102.99,16.48,,ios,2.3.1,1.5,,0,0,到家,NY,0
1603141649,7/24/2020 13:55,59464619843,7/26/2020,,已送达,100.38,PayPal,,,,,0.47,102.35,10.98,,ios,2.3.1,1.5,,0,0,到家,NY,0
1596952664,7/24/2020 13:56,53534799697,7/28/2020,,已送达,153.8,信用卡支付,,,,,0,165.29,4.79,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596245032,7/24/2020 13:56,55664665941,7/26/2020,,已送达,93.17,余额支付,,,,,0,104.66,10.09,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604442689,7/24/2020 13:57,58291768960,7/26/2020,,已送达,94.14,信用卡支付,,,,,0,94.14,,,ios,2.3.1,,,0,0,到家,NY,0
1601463650,7/24/2020 13:57,58991760608,7/26/2020,,已送达,95.65,信用卡支付,,,,,0,96.05,10.18,,ios,2.3.1,1.5,,0,0,到家,NY,0
1597570869,7/24/2020 13:58,52764683386,7/26/2020,,已送达,125.28,信用卡支付,,,,,1.92,128.7,10.78,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603887524,7/24/2020 13:59,5243478795,7/26/2020,,已送达,48.39,PayPal,,,,,0,61.88,5.78,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1599663062,7/24/2020 13:59,52220255818,7/26/2020,,已送达,69.2,信用卡支付,,,,,1.73,72.43,13.83,,ios,2.3.1,1.5,,0,0,自提,DC,0
1605103137,7/24/2020 14:00,56091778993,7/26/2020,,已送达,71.89,余额支付,,,,,1.95,82.33,,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1597655518,7/24/2020 14:00,55264610571,7/26/2020,,已送达,214.35,PayPal,,,,,0,215.85,22.75,,android,2.3.1,1.5,,0,0,自提,NY,0
1598559537,7/24/2020 14:01,5824131675,7/26/2020,,已送达,47.19,PayPal,,,,,2.73,51.92,,,ios,2.3.1,,,0,0,自提,NY,2
1600813534,7/24/2020 14:01,5483014858,7/26/2020,,已送达,125.44,信用卡支付,,,,,1.05,134.98,,,pc下单,,1.5,,0,6.99,到家,DC,0
1597091776,7/24/2020 14:02,53063153952,7/26/2020,,已送达,169.84,PayPal,,,,,2.17,173.51,3.79,,ios,2.3.1,1.5,,0,0,到家,NY,0
1601041143,7/24/2020 14:03,58834721050,7/26/2020,,已送达,118.38,信用卡支付,,,,,0,119.88,5.99,,ios,2.3.1,1.5,,0,0,到家,NY,0
1604428755,7/24/2020 14:07,52334779543,7/26/2020,,已送达,48.51,支付宝/微信,,,,,1.16,61.66,,,ios,2.3.1,1.5,1.5,0,6.99,到家,NY,2
1596039306,7/24/2020 14:07,54786050672,7/28/2020,,已送达,121.42,余额支付,,,,,1.07,123.99,21.99,,ios,2.3.1,1.5,,0,0,到家,NY,0
1602127939,7/24/2020 14:08,55230930401,7/26/2020,,已送达,86.27,信用卡支付,,,,,0.4,87.91,3.19,,ios,2.3.1,1.5,,0,0,到家,NY,0
1605259426,7/24/2020 14:09,55173219232,7/28/2020,,已送达,235.36,信用卡支付,,,,,3.45,240.31,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1600276152,7/24/2020 14:09,5306463366,7/26/2020,,已送达,87.34,PayPal,,,,,0,98.83,1.01,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1604306003,7/24/2020 14:09,5564123382,7/26/2020,,已送达,207.74,PayPal,,,,,1.46,225.69,14.39,,pc下单,,1.5,,0,9.99,到家,NY,0
1597166178,7/24/2020 14:09,57993477964,7/28/2020,,已送达,137.38,信用卡支付,,,,,5.87,154.74,,,pc下单,,1.5,,0,9.99,到家,NY,0
1600106617,7/24/2020 14:10,54661748472,7/26/2020,,已送达,200.35,信用卡支付,,,,,0,211.84,11.77,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1599281666,7/24/2020 14:15,54192922941,7/26/2020,,已送达,139.09,信用卡支付,,,,,1.64,151.18,6.28,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599204775,7/24/2020 14:15,54020271051,7/26/2020,,已送达,156.84,信用卡支付,,,,,0.2,165.53,16.16,,pc下单,,1.5,,0,6.99,到家,DC,0
1602218203,7/24/2020 14:18,52220340438,7/28/2020,,已送达,15.74,信用卡支付,,,,,0,15.74,,,pc下单,,,,0,0,自提,NY,0
1601806823,7/24/2020 14:24,55244325838,7/26/2020,,已送达,87.15,信用卡支付,,,,,0,98.64,3.79,,IPAD,2.3.1,1.5,,0,9.99,到家,NY,0
1595879860,7/24/2020 14:24,56891728820,7/26/2020,,已送达,129.19,信用卡支付,,,,,0,140.68,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597193570,7/24/2020 14:25,57864689258,7/28/2020,,已送达,19.47,支付宝/微信,,,,,0,32.46,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1597995520,7/24/2020 14:26,56791780732,7/28/2020,,已送达,75.59,信用卡支付,,,,,1.74,78.83,,,pc下单,,1.5,,0,0,到家,NY,0
1597776956,7/24/2020 14:28,56652068721,7/26/2020,,已送达,94.3,余额支付,,,,,0,105.79,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600549330,7/24/2020 14:34,53830185511,7/26/2020,,订单已取消【需要取消一件/多件商品 || 需要添加物品】,491.17,余额支付,,,,,12.84,509.01,509.01,,pc下单,,1.5,1.5,0,0,自提,DC,0
1602680157,7/24/2020 14:35,5787651586,7/28/2020,,订单已取消【需要取消一件/多件商品 || 增加产品 】,107.39,PayPal,,,,,0,118.88,118.88,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600554963,7/24/2020 14:35,59371740787,7/26/2020,,已送达,33.24,信用卡支付,,,,,0,46.73,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1597511852,7/24/2020 14:36,52020153505,7/26/2020,,已送达,349.85,PayPal,,,,,7.64,363.99,12.57,,ios,2.3.1,1.5,,0,0,到家,NY,0
1604318195,7/24/2020 14:36,5407659096,7/26/2020,,已送达,141.37,支付宝/微信,,,,,0,144.37,32.48,,ios,2.3.1,1.5,1.5,0,0,到家,NY,0
1603208196,7/24/2020 14:36,56391750619,7/28/2020,,已送达,146.76,信用卡支付,,,,,1.02,159.27,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598097312,7/24/2020 14:37,58364612255,7/26/2020,,已送达,109.35,信用卡支付,,,,,1.34,112.19,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1602937134,7/24/2020 14:37,53541213345,7/28/2020,,已送达,80.53,PayPal,,,,,0,82.03,,,android,2.3.1,1.5,,0,0,到家,NY,0
1602985707,7/24/2020 14:42,52991751958,7/26/2020,,已送达,80.89,信用卡支付,,,,,0,82.39,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596759078,7/24/2020 14:46,53691776936,7/26/2020,,已送达,80.15,信用卡支付,,,,,0,88.64,,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1597547387,7/24/2020 14:50,525017320742,7/26/2020,,已送达,114.05,PayPal,,,,,5.32,120.87,7.97,,ios,2.3.1,1.5,,0,0,自提,DC,0
1599853937,7/24/2020 14:51,55063161739,7/26/2020,,已送达,71.64,信用卡支付,,,,,0.37,73.51,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596248935,7/24/2020 14:54,52920147626,8/1/2020,,备货中,234.47,信用卡支付,,,,,5.79,241.76,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597339741,7/24/2020 14:57,53351748377,7/26/2020,,已送达,82.41,信用卡支付,,,,,4.54,86.75,,,ios,2.3.1,,,0,0,自提,NY,0
1596350475,7/24/2020 14:58,53160779550,7/26/2020,,已送达,87.1,信用卡支付,,,,,0,98.59,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599082443,7/24/2020 14:58,56360828204,7/26/2020,,已送达,102.09,余额支付,,,,,0.76,109.34,1.01,,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1599653183,7/24/2020 14:59,54391755765,8/9/2020,,备货中,361.54,信用卡支付,,,,,5.03,383.06,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598521513,7/24/2020 15:02,55773279796,8/1/2020,,备货中,69.64,信用卡支付,,,,,0,71.14,,,pc下单,,1.5,,0,0,到家,NY,0
1596660783,7/24/2020 15:02,55976586171,7/26/2020,,已送达,81.45,支付宝/微信,,,,,0,84.45,,,pc下单,,1.5,1.5,0,0,到家,NY,0
1597544281,7/24/2020 15:03,53757134523,7/29/2020,,备货中,79.39,信用卡支付,,,,,2.16,80.25,,,ios,2.3.1,,,0,0,自提,DC,0
1597191370,7/24/2020 15:03,55633188128,7/31/2020,,备货中,71.38,余额支付,,,,,1.15,74.03,,,android,2.3.1,1.5,,0,0,自提,NY,0
1600524650,7/24/2020 15:05,5363015885,7/26/2020,普通投诉,已送达,120.96,信用卡支付,,,,,0,132.45,1.99,R-商品变质,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1598536687,7/24/2020 15:07,55091787533,7/26/2020,,已送达,182.65,PayPal,,,,,0.36,190.2,1.29,,IPAD,2.3.1,1.5,,0,6.99,到家,DC,0
1605330282,7/24/2020 15:07,5726464888,7/26/2020,,已送达,216.9,余额支付,,,,,0.55,217.6,13.47,,android,2.3.1,1.5,,0,0,到家,NY,0
1604701068,7/24/2020 15:10,56091728087,7/26/2020,,已送达,72.43,信用卡支付,,,,,1.01,84.93,,,pc下单,,1.5,,0,9.99,到家,NY,0
1601664521,7/24/2020 15:11,56134710131,7/26/2020,,已送达,85.02,信用卡支付,,,,,0,86.52,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1597643220,7/24/2020 15:11,52964636807,7/26/2020,,已送达,192.11,支付宝/微信,,,,,0,203.75,6.5,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1602835343,7/24/2020 15:13,55491961168,7/26/2020,,订单已取消【需要取消一件/多件商品 || 需要取消多件商品】,136.52,信用卡支付,,,,,0.28,138.3,138.3,,pc下单,,1.5,,0,0,到家,NY,0
1601569608,7/24/2020 15:14,54340189453,7/26/2020,,已送达,71.67,信用卡支付,,,,,2.13,75.3,,,pc下单,,1.5,,0,0,自提,Boston,0
1605366192,7/24/2020 15:16,54820324011,7/26/2020,,订单已取消【需要取消一件/多件商品 || 忘记买几样东西】,171.92,信用卡支付,,,,,0.52,183.93,183.93,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1597779855,7/24/2020 15:17,56091998827,7/26/2020,,已送达,92.15,信用卡支付,,,,,2.95,106.59,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599431202,7/24/2020 15:18,52881272902,7/26/2020,,已送达,92.79,信用卡支付,,,,,3.31,104.59,3.37,,pc下单,,1.5,,0,6.99,到家,DC,0
1605261665,7/24/2020 15:18,54297320288,7/26/2020,,已送达,111.08,PayPal,,,,,1.67,114.25,4.99,,ios,2.3.1,1.5,,0,0,到家,NY,0
1596135953,7/24/2020 15:19,55020220735,7/26/2020,,已送达,88.53,信用卡支付,,,,,0,90.03,3.49,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595787763,7/24/2020 15:20,58891768021,7/26/2020,,退款审核中,188.55,信用卡支付,,,,,0,190.05,12.85,,ios,2.3.1,1.5,,0,0,到家,NY,0
1600704833,7/24/2020 15:20,53720252446,7/26/2020,,已送达,69.02,余额支付,,,,,1.73,79.24,4.19,,pc下单,,1.5,,0,6.99,到家,DC,0
1598745743,7/24/2020 15:20,55491961168,7/26/2020,,已送达,114.59,信用卡支付,,,,,0.28,116.37,,,pc下单,,1.5,,0,0,到家,NY,0
1601137548,7/24/2020 15:21,56420196052,7/26/2020,FGG责任,已送达,98.08,信用卡支付,,,,,0,99.58,6.09,R-缺失商品,pc下单,,1.5,,0,0,自提,NY,0
1599139657,7/24/2020 15:22,57691767882,7/28/2020,,已送达,121.07,PayPal,,,,,0,129.56,10.18,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1603080657,7/24/2020 15:23,59264645109,7/28/2020,,已送达,72.31,信用卡支付,,,,,1.26,85.06,2.93,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598161671,7/24/2020 15:25,57391744263,7/28/2020,,已送达,147.4,PayPal,,,,,8.6,167.49,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596015819,7/24/2020 15:26,52364664875,7/28/2020,,订单已取消【需要取消一件/多件商品 || 取消】,102,信用卡支付,,,,,0,113.49,113.49,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604967297,7/24/2020 15:29,54034748007,7/26/2020,,已送达,67.93,信用卡支付,,,,,3.52,83.44,,,ios,2.3.1,,,0,9.99,到家,NY,2
1603203958,7/24/2020 15:32,52685775514,7/26/2020,,已送达,33.9,信用卡支付,,,,,2.12,48.01,,,ios,2.3.1,,,0,9.99,到家,Boston,2
1598903548,7/24/2020 15:33,59191480609,7/28/2020,,已送达,111.26,PayPal,,,,,1.7,114.46,13.38,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1598008168,7/24/2020 15:34,58220393124,7/28/2020,,已送达,72.14,信用卡支付,,,,,0,82.13,,,ios,2.3.1,,,0,9.99,到家,NY,0
1599826547,7/24/2020 15:34,55555174526,7/26/2020,,已送达,71.71,PayPal,,,,,0.33,73.54,,,pc下单,,1.5,,0,0,到家,NY,0
1603702494,7/24/2020 15:35,5608326742,7/26/2020,,已送达,74.55,信用卡支付,,,,,0,86.04,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597686399,7/24/2020 15:38,58191764895,7/26/2020,,已送达,92.44,信用卡支付,,,,,0.35,104.28,8.58,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598770174,7/24/2020 15:38,57820269680,7/26/2020,,已送达,27.75,信用卡支付,,,,,0.77,30.52,,,ios,2.3.1,,,0,0,自提,DC,2
1600130835,7/24/2020 15:38,53773271973,7/26/2020,,已送达,113.64,余额支付,,,,,0.71,109.97,,,IPAD,2.3.1,1.5,,5,0,到家,NY,0
1598466227,7/24/2020 15:40,58161799228,7/26/2020,,已送达,165.09,信用卡支付,,,,,3.27,179.85,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1596416350,7/24/2020 15:40,57734783426,7/28/2020,,已送达,112.3,信用卡支付,,,,,1.88,125.67,17.87,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601091043,7/24/2020 15:41,52734777044,7/28/2020,,已送达,89.51,信用卡支付,,,,,1.25,92.26,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1604465643,7/24/2020 15:43,56971812419,7/26/2020,,已送达,91.46,信用卡支付,,,,,0.7,93.66,16.97,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1601979354,7/24/2020 15:43,56960895587,7/26/2020,,已送达,160.1,信用卡支付,,,,,2.63,164.23,10.98,,ios,2.3.1,1.5,,0,0,到家,NY,0
1604151080,7/24/2020 15:46,59691712270,7/26/2020,,已送达,216.11,信用卡支付,,,,,4.15,221.76,4.99,,pc下单,,1.5,,0,0,到家,NY,0
1596231322,7/24/2020 15:48,53391745095,7/26/2020,,已送达,147.75,余额支付,,,,,1.03,150.28,5.99,,pc下单,,1.5,,0,0,到家,NY,0
1605276584,7/24/2020 15:49,57734749702,7/28/2020,,已送达,64.98,信用卡支付,,,,,0,77.07,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1599739214,7/24/2020 15:50,59320224935,7/26/2020,,已送达,71.51,信用卡支付,,,,,2.1,81.18,9.81,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1602331059,7/24/2020 15:51,52091713885,7/26/2020,,已送达,120.94,信用卡支付,,,,,0,132.43,10.58,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602918488,7/24/2020 15:52,5298575861,8/4/2020,,备货中,69.96,余额支付,,,,,0,72.96,,,ios,2.3.1,1.5,1.5,0,0,自提,NY,0
1600081869,7/24/2020 15:52,57734783426,7/28/2020,,已送达,67.33,信用卡支付,,,,,1.34,82.16,22.76,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1598967710,7/24/2020 15:54,56131218566,7/26/2020,,已送达,69.4,信用卡支付,,,,,0,70.9,,,pc下单,,1.5,,0,0,到家,NY,0
1601292686,7/24/2020 15:56,54347514818,7/26/2020,,订单已取消【其他原因（请在下方文字框输入） || 需要加一件商品】,81.8,余额支付,,,,,4.1,80.9,80.9,,ios,2.3.1,,,5,0,自提,NY,0
1603487080,7/24/2020 15:56,58764687720,7/26/2020,,已送达,94.27,信用卡支付,,,,,7.66,111.92,,,pc下单,,,,0,9.99,到家,NY,0
1604855852,7/24/2020 15:58,5856173577,8/2/2020,,备货中,24.91,信用卡支付,,,,,0.39,28.08,,,android,2.3.1,1.5,,0,0,自提,Boston,2
1599753065,7/24/2020 15:59,5285518466,8/1/2020,,备货中,148.6,信用卡支付,,,,,3.01,153.11,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1602862058,7/24/2020 16:01,53830185511,7/26/2020,,已送达,497.16,余额支付,,,,,12.99,515.15,,,pc下单,,1.5,1.5,0,0,自提,DC,0
1597292106,7/24/2020 16:02,55964675885,7/26/2020,,已送达,92.26,信用卡支付,,,,,0,93.76,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602909931,7/24/2020 16:04,59791769621,7/26/2020,,已送达,183.16,PayPal,,,,,3.18,187.84,4.49,,pc下单,,1.5,,0,0,到家,NY,0
1598893468,7/24/2020 16:05,53330166663,8/1/2020,,备货中,33.59,PayPal,,,,,0,44.08,,,ios,2.3.1,1.5,,0,6.99,到家,DC,2
1596462693,7/24/2020 16:05,52664640627,7/28/2020,,已送达,116.02,信用卡支付,,,,,0.35,127.86,5.09,,pc下单,,1.5,,0,9.99,到家,NY,0
1596127057,7/24/2020 16:06,53872052939,7/31/2020,,备货中,219.34,信用卡支付,,,,,11.79,231.28,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596685790,7/24/2020 16:07,56291745218,7/28/2020,,已送达,116.85,PayPal,,,,,1.19,129.53,5.49,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598565412,7/24/2020 16:08,55130123210,7/26/2020,,已送达,97.38,余额支付,,,,,0.37,106.24,,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1597430486,7/24/2020 16:11,52791791059,8/6/2020,,备货中,70.54,信用卡支付,,,,,5.23,80.04,,,ios,2.3.1,,,5,9.99,到家,NY,0
1597624868,7/24/2020 16:11,55891799217,7/30/2020,,备货中,94.38,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,2.97,100.84,,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1601193699,7/24/2020 16:12,57754039533,7/26/2020,,已送达,72.75,信用卡支付,,,,,4.37,77.12,,,ios,2.3.1,,,0,0,自提,DC,0
1600358195,7/24/2020 16:12,53526710621,7/26/2020,,已送达,214.94,信用卡支付,,,,,0.94,217.38,11.78,,ios,2.3.1,1.5,,0,0,到家,NY,0
1601838655,7/24/2020 16:14,57691733417,7/28/2020,,已送达,167.32,PayPal,,,,,0,178.81,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1603346235,7/24/2020 16:15,52860352928,7/26/2020,,已送达,130.66,PayPal,,,,,0,132.16,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1597135029,7/24/2020 16:18,5474409515,7/28/2020,,已送达,88.64,PayPal,,,,,0,88.64,4.69,,ios,2.3.1,,,0,0,自提,NY,0
1604924226,7/24/2020 16:21,59391730241,7/28/2020,,订单已取消【需要取消一件/多件商品 || 我再另外下一單】,136.88,信用卡支付,,,,,7.8,156.17,156.17,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1605555678,7/24/2020 16:21,55178128353,7/26/2020,,已送达,21.95,信用卡支付,,,,,0,25.45,,,ios,2.3.1,1.5,,0,0,自提,Boston,2
1599269464,7/24/2020 16:22,55441085480,7/26/2020,,已送达,188.75,信用卡支付,,,,,6.71,206.95,1.29,,pc下单,,1.5,,0,9.99,到家,NY,0
1595881826,7/24/2020 16:22,55791787819,7/26/2020,,已送达,125.82,信用卡支付,,,,,1.11,128.43,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1595827706,7/24/2020 16:23,5985108266,7/28/2020,,已送达,73.63,PayPal,,,,,0.38,85.5,21.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1596392852,7/24/2020 16:24,59730117567,7/26/2020,,已送达,118.19,PayPal,,,,,1.13,127.81,14.48,,pc下单,,1.5,,0,6.99,到家,DC,0
1605328122,7/24/2020 16:25,54691778187,7/26/2020,,已送达,202.19,信用卡支付,,,,,0,213.68,5.48,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600521725,7/24/2020 16:26,56091265000,7/28/2020,,已送达,106.56,信用卡支付,,,,,1.27,118.54,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604695032,7/24/2020 16:28,59930128085,7/26/2020,,已送达,141.45,信用卡支付,,,,,0.22,149.08,5.29,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1603172912,7/24/2020 16:35,5389083887,7/28/2020,,已送达,185.22,信用卡支付,,,,,0,186.72,,,ios,2.3.1,1.5,,0,0,到家,NY,0
1600643158,7/24/2020 16:37,53548447930,7/26/2020,,已送达,100.9,信用卡支付,,,,,0.86,103.26,,,pc下单,,1.5,,0,0,到家,NY,0
1599037237,7/24/2020 16:38,53091778546,7/26/2020,,已送达,110.57,信用卡支付,,,,,0.33,112.4,20.99,,ios,2.3.1,1.5,,0,0,到家,NY,0
1597845430,7/24/2020 16:39,52126734417,7/26/2020,,已送达,123.49,信用卡支付,,,,,1.65,126.64,,,pc下单,,1.5,,0,0,到家,NY,0
1598265662,7/24/2020 16:39,59020120429,7/26/2020,,已送达,78.05,PayPal,,,,,0,79.55,5.99,,ios,2.3.1,1.5,,0,0,到家,NY,0
1600897441,7/24/2020 16:42,54771768101,7/26/2020,,已送达,158,信用卡支付,,,,,2.46,171.95,,,pc下单,,1.5,,0,9.99,到家,NY,0
1597511954,7/24/2020 16:42,57242570794,7/26/2020,,已送达,79.06,信用卡支付,,,,,1.53,92.08,16.18,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599440288,7/24/2020 16:43,59795929822,7/28/2020,,已送达,118.49,支付宝/微信,,,,,0,121.49,,,ios,2.3.1,1.5,1.5,0,0,自提,NY,0
1598780293,7/24/2020 16:44,58134767159,7/26/2020,,已送达,85.07,信用卡支付,,,,,0.5,97.06,3.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595724384,7/24/2020 16:47,54985745898,7/26/2020,,已送达,145.25,信用卡支付,,,,,0,146.75,23.16,,ios,2.3.1,1.5,,0,0,自提,DC,0
1598026652,7/24/2020 16:48,57597861228,7/29/2020,,备货中,181.74,信用卡支付,,,,,1.05,183.19,,,android,2.3.1,1.5,,0,0,自提,Boston,0
1598752113,7/24/2020 16:49,53991755656,7/26/2020,,已送达,198.78,信用卡支付,,,,,0,199.23,,,android,2.3.1,1.5,,0,0,自提,NY,0
1598216729,7/24/2020 16:49,55663190024,7/26/2020,,已送达,45.62,信用卡支付,,,,,0,49.12,4.84,,pc下单,,1.5,,0,0,自提,NY,2
1597717734,7/24/2020 16:49,53477344487,7/26/2020,,已送达,48.71,信用卡支付,,,,,0,51.31,5.99,,ios,2.3.1,1.5,,0,0,自提,Boston,2
1600906773,7/24/2020 16:50,52792919839,7/28/2020,,已送达,99.75,信用卡支付,,,,,8.85,118.59,,,ios,2.3.1,,,0,9.99,到家,NY,0
